make,model,variant,year,fuel_type,transmission,cc,mileage,seating_capacity,body_type,is_active,is_discontinued,source,confidence,range_key,start_year,end_year,model_generation,carwale_make_slug,carwale_model_slug,carwale_version_id,carwale_version_slug,carwale_model_url,ex_showroom_price
Toyota,Corolla Altis,Aero Ltd Petrol,2026,Petrol,Manual,1798,kmpl,5 Person,,True,False,carwale,carwale_launch_discontinue_range,toyota-corolla-altis-aero-ltd-petrol-petrol-manual-1798-2012-2026,2012,2026,Corolla Altis [2011-2014],toyota,corolla-altis-2011-2014,2560,aero-ltd-petrol,https://www.carwale.com/toyota-cars/corolla-altis-2011-2014/,
Toyota,Corolla Altis,Diesel Ltd,2026,Diesel,Manual,1364,21.43,5 Person,,True,False,carwale,carwale_launch_discontinue_range,toyota-corolla-altis-diesel-ltd-diesel-manual-1364-2012-2026,2012,2026,Corolla Altis [2011-2014],toyota,corolla-altis-2011-2014,2772,diesel-ltd,https://www.carwale.com/toyota-cars/corolla-altis-2011-2014/,
Toyota,Corolla Altis,Petrol Ltd,2026,Petrol,Manual,1798,14.53,5 Person,,True,False,carwale,carwale_launch_discontinue_range,toyota-corolla-altis-petrol-ltd-petrol-manual-1798-2012-2026,2012,2026,Corolla Altis [2011-2014],toyota,corolla-altis-2011-2014,2771,petrol-ltd,https://www.carwale.com/toyota-cars/corolla-altis-2011-2014/,
Toyota,Corona,Diesel,2026,Diesel,Manual,,kmpl,5 Person,,True,False,carwale,current_year_fallback_review,toyota-corona-diesel-diesel-manual-2026-2026,2026,2026,Corona,toyota,corona,1135,diesel,https://www.carwale.com/toyota-cars/corona/,
Toyota,Corona,Petrol,2026,Petrol,Manual,,kmpl,5 Person,,True,False,carwale,current_year_fallback_review,toyota-corona-petrol-petrol-manual-2026-2026,2026,2026,Corona,toyota,corona,1134,petrol,https://www.carwale.com/toyota-cars/corona/,
Toyota,Cressida,2.4 MT Petrol,2013,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,2.4 MT Petrol,2014,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,2.4 MT Petrol,2015,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,2.4 MT Petrol,2016,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,2.4 MT Petrol,2017,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,2.4 MT Petrol,2018,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,2.4 MT Petrol,2019,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,2.4 MT Petrol,2020,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,2.4 MT Petrol,2021,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,2.4 MT Petrol,2022,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,2.4 MT Petrol,2023,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,2.4 MT Petrol,2024,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,2.4 MT Petrol,2025,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,2.4 MT Petrol,2026,Petrol,Manual,,kmpl,Person,,True,False,carwale,carwale_launch_discontinue_range,toyota-cressida-2-4-mt-petrol-petrol-manual-2013-2026,2013,2026,Cressida,toyota,cressida,3091,24-mt-petrol,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cressida,XL 2.4 AT,2026,Petrol,Automatic,,kmpl,Person,,True,False,carwale,current_year_fallback_review,toyota-cressida-xl-2-4-at-petrol-automatic-2026-2026,2026,2026,Cressida,toyota,cressida,2105,xl-24-at,https://www.carwale.com/toyota-cars/cressida/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2012,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2013,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2014,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2015,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2016,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2017,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2018,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2019,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2020,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2021,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2022,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2023,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2024,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2025,Diesel,Manual,2446,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Cresta,Suffire 2.4 Diesel AT,2026,Diesel,Manual,2446,kmpl,Person,,True,False,carwale,carwale_launch_discontinue_range,toyota-cresta-suffire-2-4-diesel-at-diesel-manual-2446-2012-2026,2012,2026,Cresta,toyota,cresta,2587,suffire-24-diesel-at,https://www.carwale.com/toyota-cars/cresta/,
Toyota,Crown,Super Saloon 2.4 AT,2011,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2012,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2013,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2014,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2015,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2016,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2017,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2018,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2019,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2020,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2021,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2022,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2023,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2024,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2025,,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Royal Saloon 3.0 V6 AT,2026,,,,kmpl,Person,,True,False,carwale,current_year_fallback_review,toyota-crown-royal-saloon-3-0-v6-at-2026-2026,2026,2026,Crown,toyota,crown,1167,royal-saloon-30-v6-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Crown,Super Saloon 2.4 AT,2026,,,,kmpl,Person,,True,False,carwale,carwale_launch_discontinue_range,toyota-crown-super-saloon-2-4-at-2011-2026,2011,2026,Crown,toyota,crown,2323,super-saloon-24-at,https://www.carwale.com/toyota-cars/crown/,
Toyota,Cynos,1.5 Coupe,2026,Petrol,Manual,,kmpl,Person,,True,False,carwale,current_year_fallback_review,toyota-cynos-1-5-coupe-petrol-manual-2026-2026,2026,2026,Cynos,toyota,cynos,1192,15-coupe,https://www.carwale.com/toyota-cars/cynos/,
Toyota,Estima,Emina 2.0 TDI AT,2011,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2012,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2012,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Lucida,2012,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-lucida-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2679,lucida,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2013,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2013,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Lucida,2013,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-lucida-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2679,lucida,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2014,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2014,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Lucida,2014,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-lucida-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2679,lucida,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2015,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2015,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Lucida,2015,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-lucida-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2679,lucida,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2016,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2016,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Lucida,2016,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-lucida-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2679,lucida,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2017,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2017,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Lucida,2017,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-lucida-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2679,lucida,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2018,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2018,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Lucida,2018,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-lucida-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2679,lucida,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2019,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2019,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Lucida,2019,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-lucida-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2679,lucida,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2020,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2020,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Lucida,2020,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-lucida-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2679,lucida,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2021,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2021,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Lucida,2021,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-lucida-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2679,lucida,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2022,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2022,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Lucida,2022,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-lucida-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2679,lucida,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2023,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2023,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Lucida,2023,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-lucida-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2679,lucida,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2024,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2024,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Lucida,2024,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-lucida-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2679,lucida,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,Emina 2.0 TDI AT,2025,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-emina-2-0-tdi-at-petrol-automatic-2011-2026,2011,2026,Estima,toyota,estima,2270,emina-20-tdi-at,https://www.carwale.com/toyota-cars/estima/,
Toyota,Estima,GL,2025,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,toyota-estima-gl-petrol-manual-2012-2026,2012,2026,Estima,toyota,estima,2758,gl,https://www.carwale.com/toyota-cars/estima/,
